videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
-0G01gTag7s,,Ugy6OsQBLqB6khcQuol4AaABAg,False,@田平ま,このオッサン年ナンボ、見てるだけで、こちらが恥ずかしい,0,2025-07-07T07:27:28Z,2025-07-07T07:27:28Z,UCmCjKcRbwHmd5hJ4FvDbeXg
-0G01gTag7s,,Ugxe1YqtG5rKeXKPP_R4AaABAg,False,@kintonoya,野田ってそっち派なん？,0,2025-07-04T05:46:53Z,2025-07-04T05:46:53Z,UCJoFtrDPNO7zNqFV63yky0A
-0G01gTag7s,,UgzNqtz2DBvmO3pIR4R4AaABAg,False,@Mac-yu6tj,大臣クラスの演説でこれ。関係者の方が多いんじゃないのか😂　まぁもう自民には騙される人いないと思うので気持ち良く落選してもろて🎉,1,2025-07-04T04:26:36Z,2025-07-04T04:26:36Z,UCRRMu_F_OUhElOOC5LrY9ow
-0G01gTag7s,,UgybzPj3lSDg_H2j5Ep4AaABAg,False,@jpfusion0421,"ニタニタして何処から見ても不審者なんやが😂
警察に囲まれて帰れなんて言われてない！被害妄想🤣
色々と何を言ってるんだか😹🤣🤣🤣",0,2025-07-04T01:07:52Z,2025-07-04T02:37:44Z,UCNLPR7wLWcxDcggdQn4JZWA
8VOKUUoLQ8M,,UgwJHINFPvhmaB5Kp8V4AaABAg,False,@hayato.t9204,人生は祭りだよ,6,2025-07-03T06:50:40Z,2025-07-03T06:50:40Z,UCgennjurhW3tAzT228Bmmdg
,UgwJHINFPvhmaB5Kp8V4AaABAg,UgwJHINFPvhmaB5Kp8V4AaABAg.AK6Dl2vn6IMAK6EFvcYiTU,True,@成龍杜とaya-NarutoAya,"グッド👍
そして、人生はカオス",4,2025-07-03T06:55:01Z,2025-07-03T06:55:01Z,UCUHiOYEkwV9Q1AzmcOkgGxw
u9A9eirxONo,,UgxGsyCKUmficTWQuMF4AaABAg,False,@jtoto9470,応援してくださる方には、名前覚えやすいように「男だけど、新妻!」「54歳だけど新妻!」と、伝えています。がんばれ新妻さん!,2,2025-07-05T06:59:05Z,2025-07-05T07:00:30Z,UCKEzkKefCLc_NvHjE8lbuqQ
u9A9eirxONo,,UgwaGUmLycMZzv9hVqx4AaABAg,False,@k1107-w6o,ありがとうございます😊,0,2025-07-04T06:33:04Z,2025-07-04T06:33:04Z,UCvNkOs0EDGohimcRbgiMLQw
u9A9eirxONo,,Ugz-GxYa4b-Lm9LRLmF4AaABAg,False,@倫代市川,"明日の10時、伊勢市宇治山田駅前に行きます。

備蓄米のことで確認したいのですが、伊勢市のｽｰﾊﾟｰでは、備蓄米と書いてあってｽｰﾊﾟｰの店頭に出てるお米は、5ｷﾛ4800~4900円です。
2000円台のお米はいつになったら、伊勢市のｽｰﾊﾟｰの店頭に並ぶのでしょうか、
備蓄米の事が言われてから、かなりの日数が経っていると思いますが、未だに高い5ｷﾛのお米、

全然買う気になりません。ｽﾋﾟｰﾄﾞが大事だと思いますので、とにかく早く2000円台の備蓄米をお願いいたします。",3,2025-07-04T06:21:26Z,2025-07-04T06:21:26Z,UCZztzBI3dPra4aI7H9oiGJQ
u9A9eirxONo,,UgxGDDoOk3k2MwVyT654AaABAg,False,@Tomato-c9u,世界に誇る日本の技術力を後押しできる人。なくてはならない人です！,6,2025-07-04T04:17:26Z,2025-07-04T04:17:26Z,UCsSu3rb3sPriXgcp17R0iGQ
