videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
uIVoPG2aMNk,,UgygJf-kLljxUFjkfd94AaABAg,False,@佐藤宗一-k2r,安倍晋三のグループを応援しています様高市早苗さんを宜しくお願い致します様,0,2025-07-27T04:49:19Z,2025-07-27T04:49:19Z,UCDDszCpNzkwehtuQJEKlPkg
uIVoPG2aMNk,,UgwZI238Lk-flz5T7Qx4AaABAg,False,@Velociraptor1729,応援しているよ。そろそろ日本保守党に加わって下さい。,0,2025-07-17T15:15:00Z,2025-07-17T15:15:00Z,UC7Q6CtnxaAvAp8431sYKP8w
uIVoPG2aMNk,,UgyQ2FIwPHw5Q3IRQSp4AaABAg,False,@akasaka9257,"今、自民党本部に電話して、
比例代表候補で、
長尾敬氏と
杉田水脈氏の
どちらに投票したらよいか、相談した結果、

杉田水脈さんに
投ずることに
しました。

埼玉県内での
街頭演説を
妨害された件で、
同情票もプラスに作用するだろう、

私も、その票の一つに
なろうと、

決しました。

当選後の
保守派の支持を集める
活動することを

期待します。

思う通り、
真っ直ぐに
進んでいきましょう。

応援していくよ❤",0,2025-07-13T01:43:12Z,2025-07-13T01:43:12Z,UC9fWMjPmW0HbD5rQ19iC3wA
uIVoPG2aMNk,,UgyM1f5ohzg-Nl8ZPcl4AaABAg,False,@katsuoisoda8739,岸田石破自民党じゃなくて安倍自民党を応援してた人は比例で自民党じゃなくて杉田みおと入れましょう。,0,2025-07-12T17:50:35Z,2025-07-12T17:50:35Z,UClyrkc00Un0pQsh0qO6abMQ
uIVoPG2aMNk,,Ugwo2utSOWvhEWTcIKB4AaABAg,False,@高市応援団,利権絡みの候補者は落ちた方が自民党の為ですよ。,0,2025-07-12T07:14:39Z,2025-07-12T07:14:39Z,UCgyPIpbRXw2FbwhKewzL-Hg
uIVoPG2aMNk,,Ugz6uss19LFu_dbp-V54AaABAg,False,@ささりんどう-h7q,北村先生&須田さん情報によれば、「党本部から執行部批判厳禁で違反した場合は厳罰に処す。」との通達がでているとのことです。幹事長は奈良県知事選のとき、高市さん推薦候補の邪魔して結果的に維新の奈良県知事誕生に多大に貢献された方です。なので、要注意です。,0,2025-07-12T05:46:30Z,2025-07-12T05:46:30Z,UCoi194yXaIPOrQHEcrBDjCA
uIVoPG2aMNk,,Ugwbt4L2HClJU8hcpk94AaABAg,False,@RR-mt9mu,裏金嘘付き嘘付き,0,2025-07-11T16:04:23Z,2025-07-11T16:04:23Z,UCp6cXWa8LY4QoFvtOqfcarg
uIVoPG2aMNk,,UgzGBF7OsLH_VzW5T514AaABAg,False,@seiichikuwata7365,ふにゃふにゃ,0,2025-07-10T17:06:37Z,2025-07-10T17:06:37Z,UCxoeOYyA0sc_xF2v4Hg793Q
uIVoPG2aMNk,,UgxSxVJkOsL2AytA1Lt4AaABAg,False,@TheGarnet1789,選挙区は森まさこだが、絶対入れない。比例は迷ったが杉田さんに入れます。,0,2025-07-10T16:22:32Z,2025-07-10T16:22:32Z,UCj1ELDVIB9Hs52DMcroUevQ
uIVoPG2aMNk,,Ugzfk6SwGqOXYU4296d4AaABAg,False,@森田浩-g2k,"杉田さん、参政党に、
移籍しませんか⁉️",0,2025-07-10T12:52:46Z,2025-07-10T12:52:46Z,UCih-FHacCz6LYxmPhftn5cA
uIVoPG2aMNk,,UgxlygLwmrrM5Zlo8FF4AaABAg,False,@上代万吉,比例区ずみんとうからは、へたすっと10議席わるかもしんねっつう予測でた。つまりみおちゃんの当選まずなかりべしっつうことだな。これからは、いくらでも好きなこと言えるようになるべし。良かったね。,0,2025-07-10T11:22:12Z,2025-07-10T11:22:12Z,UCCfHGq8rxUgRxtSbbf0HCNw
uIVoPG2aMNk,,UgygUhSpu-bKIYTE5Y54AaABAg,False,@野本憲治-f1g,杉田かおりがんばてください,1,2025-07-10T11:20:40Z,2025-07-10T11:20:40Z,UCwXbfd6XpbCXTl6xwfAr1Mg
uIVoPG2aMNk,,Ugyi6cp0_QySzgn2HSB4AaABAg,False,@山本博之-l7v,"杉田水脈さん福岡では杉田水脈さんの新刊本にサインを頂きましてありがとうございます。
応援させて頂きます。😀",1,2025-07-10T10:05:17Z,2025-07-10T10:05:17Z,UCXITh8DSd7tWBP7tYmr8Fng
uIVoPG2aMNk,,UgzIlTxNpG6957i21Gx4AaABAg,False,@万里子森-u6r,応援したい人を応援すればいいことです。団体とかを気にしてるとかが国民は嫌気がさしているのですよ。,0,2025-07-10T04:59:17Z,2025-07-10T04:59:17Z,UCs8PgAZ9AtAV8l3QCNetGlw
uIVoPG2aMNk,,UgxJjzBppJmiwQOOVSF4AaABAg,False,@jyousukehigasigata4390,まあ、真面な人間なら貴方に投票する国民はいないでしょう！　何故選挙妨害を受けたのか今までの行動でわかるはずですが。,1,2025-07-10T02:02:36Z,2025-07-10T02:02:36Z,UCnz634SlMvV9PwP0O8kJagg
