videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
CTPcCa1Dee0,,UgxHDgNLXDQPx8QOGlJ4AaABAg,False,@たむたむ-h1p-s8e,国士！大日本の為に！,0,2025-07-19T23:11:24Z,2025-07-19T23:11:24Z,UCA2AgJyOvx6oGftaHg2-uGA
CTPcCa1Dee0,,Ugy8972cBAaULix7SGR4AaABAg,False,@yumif.8246,"今回だけは、票を買いたいと思ったわ😅
応援しています。",0,2025-07-18T09:12:51Z,2025-07-18T09:12:51Z,UCxyl3W2XqJgOhQ2ZvqkH5rQ
CTPcCa1Dee0,,UgzxZaeKYwsEkNWFKSF4AaABAg,False,@parepare-l2e,頑張って❤,0,2025-07-12T15:20:42Z,2025-07-12T15:20:42Z,UC1JaKNLI1ez4yNKsxq-4PyA
CTPcCa1Dee0,,Ugz52nSKnXJRkYBvROR4AaABAg,False,@SY-kg3xs,暑い中ご苦労様です。応援しています。,0,2025-07-09T22:25:45Z,2025-07-09T22:25:45Z,UCyj1o8VgJscQyghFeRGYsPw
CTPcCa1Dee0,,UgxkS45FxnyDfVztmFp4AaABAg,False,@yukka9697,"お身体に気をつけて頑張ってください。
家族皆んなで応援しています🎉",2,2025-07-08T16:57:35Z,2025-07-08T16:57:35Z,UC0yhz2RP2likgGDpQgZsQlw
CTPcCa1Dee0,,UgxJ3AAYsOuRNN4b6BJ4AaABAg,False,@和歌藤田,全て自身が調べてあちこち移動してるの？ステップ軽過ぎ〜👞,0,2025-07-07T16:29:54Z,2025-07-07T16:29:54Z,UCVt43Sf-tdAgp6ObHCOdp4w
CTPcCa1Dee0,,UgxSn4WVRmqeDHGFUQx4AaABAg,False,@TV-tg8xe,お！ソニックだー。,1,2025-07-06T18:27:01Z,2025-07-06T18:27:01Z,UCzgFMGrerkZJNXLZbB9wy8A
CTPcCa1Dee0,,UgzaYPVnFBHHS3VnEwp4AaABAg,False,@tokujitashiro6157,日本から悪の巣窟”NHKをぶっ壊〜す“‼️,0,2025-07-04T22:07:56Z,2025-07-04T22:07:56Z,UCmKMBj5lbnLTixd6mW1890w
CTPcCa1Dee0,,UgwlBAav7LkkAJiHrGx4AaABAg,False,@nyankomie-hj8th,浜田議員こそ絶対に日本に必要な人,28,2025-07-04T14:58:31Z,2025-07-04T14:58:31Z,UCxlxKJZ9ISEBc2P4dQMUC-w
CTPcCa1Dee0,,UgyxeXu40fwSDErmMMx4AaABAg,False,@田創-m6s,会いたかった！期日前行きました！入れました！,9,2025-07-04T14:47:47Z,2025-07-04T14:47:47Z,UCWhNR9VOmhk_wDvsEkpuStQ
CTPcCa1Dee0,,Ugz4CkGmtp8oEF5rJrV4AaABAg,False,@takataka1210,"浜田議員
有能",27,2025-07-04T14:10:39Z,2025-07-04T14:10:39Z,UCQrok8oPSPu4QsTe5TToGew
CTPcCa1Dee0,,UgysOZ2rOreQPxjP7c94AaABAg,False,@ゆたんぽ-p8n,今日、期日前投票に行って来ました。兵庫県民なので1枚目は立花孝志、2枚目は浜田聡と書きました。写メもこっそり撮りました。,9,2025-07-04T14:09:47Z,2025-07-04T14:09:47Z,UC_WhDpMvpIbfsIbQnhsGNyw
CTPcCa1Dee0,,UgzOpXhtzIC45NHpgp54AaABAg,False,@drjysi56,"暑い中 ご苦労様です。
失礼ですが 人相がだんだん良くなってきたというかハンサムに見えてきました。",8,2025-07-04T13:38:38Z,2025-07-04T13:38:38Z,UCXmp7_pnn2f7aT5FyAu5gHA
CTPcCa1Dee0,,Ugz8MA35HMGbmE2JfBR4AaABAg,False,@ichimatsutei,ありがとうございました🎉,16,2025-07-04T12:21:15Z,2025-07-04T12:21:15Z,UCWwaXojiS-D-A-wolAvGvkQ
CTPcCa1Dee0,,Ugww9ky_q_jiHTctHLl4AaABAg,False,@大木和仁,お疲れさまです。,13,2025-07-04T12:15:30Z,2025-07-04T12:15:30Z,UCrIis4IctBMfiDb0cyg5BWQ
CTPcCa1Dee0,,UgzkAQQeTjywFCV6uvl4AaABAg,False,@user-im5dq1su3r,"立花さん頑張ってますよ！
浜田さんも頑張ってくださいね〜👏👏👏👏👏",23,2025-07-04T11:21:28Z,2025-07-04T11:21:28Z,UC7HMBj6u9gqT6yPExJ9-sxg
CTPcCa1Dee0,,Ugyzt8Au0_FubF1G1bx4AaABAg,False,@りんご-z1s5m,"浜田さん
昨日遠目ながらハーバーランドにて。お目にかかりました、、。

浜田先生は、日本🇯🇵、そして、国会には必要です。
投票日は、用事があり、明日、期日前投票いたします。
酷暑にて
お身体気ををつけられてくださいませ、💚🍏",20,2025-07-04T11:08:41Z,2025-07-04T11:11:39Z,UCDv6wSz62Z9ywO3BwGAsojA
CTPcCa1Dee0,,Ugx4sRUuhD1qkPCqHXl4AaABAg,False,@久米くに子-o7b,厳しい暑さが続いています。お身体に気をつけてください。家族親戚一同応援しております。,19,2025-07-04T09:37:47Z,2025-07-04T09:37:47Z,UCM2mGLAf-gwuhJJiitFEmGw
CTPcCa1Dee0,,UgyNTftY-KLphJVKZUl4AaABAg,False,@kim-mz7pn,浜田さん！間近でお会いできて感動しました！応援しています！,19,2025-07-04T09:20:59Z,2025-07-04T09:20:59Z,UC4zSq_CHbW7b7D_KzqBya9w
CTPcCa1Dee0,,UgxhVBii_fKbrvA5JR94AaABAg,False,@sinsins3528,今回は2枚キッチリ入れます,12,2025-07-04T08:58:55Z,2025-07-04T08:58:55Z,UCYmeMeyVVct9oCWoT_8WwIg
CTPcCa1Dee0,,UgyFfts5q-FnAJBjopN4AaABAg,False,@tea-leaf1348,浜田聡候補✨🚅頑張って下さい✊,21,2025-07-04T08:23:13Z,2025-07-04T08:23:13Z,UCXaAC6GdJYbKyg88XxFErow
CTPcCa1Dee0,,UgyEHu-jb1E_NYJk30d4AaABAg,False,@kon753,お疲れ様です。明日投票に行きます。倉敷市民です。,8,2025-07-04T07:56:37Z,2025-07-04T07:56:37Z,UCHHI5Wj0K4qiruoAqoSek1g
CTPcCa1Dee0,,UgzRTWcDV-o0UrLmbD14AaABAg,False,@上幸-s3h,"浜田さんが国会にいなければ日本は
終わる。",70,2025-07-04T07:40:38Z,2025-07-04T07:40:38Z,UCt7nHp_3AnAqylxyKLlcyrw
CTPcCa1Dee0,,UgyQy4a2mlPnt7_ClTZ4AaABAg,False,@みとボランティア,この電車は？,6,2025-07-04T07:14:48Z,2025-07-04T07:14:48Z,UCAKAG8ZP6mJvnWPbQir9Zcg
,UgyQy4a2mlPnt7_ClTZ4AaABAg,UgyQy4a2mlPnt7_ClTZ4AaABAg.AK8qJi5Xdq9AK8taF7vE-k,True,@湯川元専務,ソニック,4,2025-07-04T07:43:24Z,2025-07-04T07:43:24Z,UCRp7rCuCLVlThyqKAA2J5yg
,UgyQy4a2mlPnt7_ClTZ4AaABAg,UgyQy4a2mlPnt7_ClTZ4AaABAg.AK8qJi5Xdq9AKQ9gxGVUyf,True,@レインボー-v9u,"​@@湯川元専務さん
初めて聞きました
😀乗ってみたい",1,2025-07-11T00:39:58Z,2025-07-11T00:39:58Z,UCPqBVI3CDWLq0UN3fD_7iwQ
,UgyQy4a2mlPnt7_ClTZ4AaABAg,UgyQy4a2mlPnt7_ClTZ4AaABAg.AK8qJi5Xdq9AKQAModv5JN,True,@レインボー-v9u,"Ｎ党応援してます！
包み隠さず
悪を暴き日本を
護ってくださると
確信してます!
頑張って下さい
自分と家族は投票済なので
信じられる🎉
友にお願い🙏します
頑張ります
宜しくお願いします🙇😅",1,2025-07-11T00:45:49Z,2025-07-11T00:48:11Z,UCPqBVI3CDWLq0UN3fD_7iwQ
CTPcCa1Dee0,,UgxMf4q-F_1wxBfEI4h4AaABAg,False,@user-ln8ls3wp7b,"博多での講演会お疲れさまでした!　拝聴しました！
暑いので水分補給お忘れなく、お気をつけて！
応援してます😀",22,2025-07-04T07:07:11Z,2025-07-04T07:07:11Z,UCJ5qKamexzrcpiYt2qiHaKw
CTPcCa1Dee0,,Ugz4aOqZdccSUotKGd14AaABAg,False,@つむぐ-b7v,"よろしくお願い致します！
大分のどの辺りでするんでしょう？
お身体に気をつけて下さいねー",9,2025-07-04T07:05:18Z,2025-07-04T07:05:18Z,UCBNYVbUu_TdNcbT0jK6UEBQ
CTPcCa1Dee0,,UgwinNJWJ15P03kG1D14AaABAg,False,@りきちゃん正幸,期日前投票行ってきました！浜田聡さんに投票しました。,24,2025-07-04T06:45:58Z,2025-07-04T06:45:58Z,UCHsVSzBzr00Hjju_vu_3jnA
CTPcCa1Dee0,,UgyToXVMhjBTwq0xJLF4AaABAg,False,@yukkurisinri,頑張って下さい🫡,19,2025-07-04T06:41:40Z,2025-07-04T06:41:40Z,UCqflUDEG1JkWJzaES1bbaww
CTPcCa1Dee0,,UgyCidwy_E4s270gWyx4AaABAg,False,@amaguricocoa,2枚目は浜田聡！2枚目は浜田聡！二枚目の浜田聡❣️,58,2025-07-04T06:29:34Z,2025-07-04T06:29:34Z,UCoQGkEChsYI6waHO8BobFHA
CTPcCa1Dee0,,UgyZLhuTJu6Eap63w154AaABAg,False,@IKIOMR,日本の救世主、応援しています,31,2025-07-04T06:16:38Z,2025-07-04T06:16:38Z,UCNeGmsAdWBuQvqdvgU0nIFQ
