videoId,parentId,commentId,isReply,authorDisplayName,text,likeCount,publishedAt,updatedAt,authorChannelId
Dn_agpAa57o,,UgxLIcLRDL52VbpUtA54AaABAg,False,@綾太郎-v4f,ちびっこの応援　😢　ありがとう✨,10,2025-07-05T00:56:53Z,2025-07-05T00:56:53Z,UCd5LYuOba1D2wowTHBg4t_g
Dn_agpAa57o,,UgxPvvYM5hrylErE87d4AaABAg,False,@smani-r4k,子供には心がわかるのだろうね✨,11,2025-07-04T15:45:21Z,2025-07-04T15:45:21Z,UCcXM6JsLl6ZEAoOKsamo1aQ
k9sY5qYsR2s,,UgwTdRScn3X3G5unJeB4AaABAg,False,@nBMetal,頑張ってください！,1,2025-07-04T03:33:48Z,2025-07-04T03:33:48Z,UCBSF7MgcXGceX0bK2WyZLOw
_vmDcgxJXTk,,Ugx3Eq0_WfgukdpUW5R4AaABAg,False,@マリオメーカー-b8m,"自民党は嫌い。でも、オール沖縄はもっと嫌い。さらには玉城デニーはもっと嫌い
これが沖縄県民の感情です。
知事選挙でオール沖縄候補者が誰も勝てないのがその証拠。
組織票が無ければほぼ0票でしょうね。
市長選挙等で玉城デニーが応援に来た候補者は皆落選しています。
と言う事は、、、ｗ",0,2025-07-05T11:07:44Z,2025-07-05T11:07:44Z,UCmWZS3T9iLF1f3PpgkCgrVg
_vmDcgxJXTk,,UgzrQfv8GkdDrsG6JRZ4AaABAg,False,@正司-f9j,シナとつながっている人やばいね,0,2025-07-03T19:16:26Z,2025-07-03T19:16:26Z,UCtE1GDTOtZDhx5rFrmeU6ng
0Q5kL8HEoZw,,Ugzi7QYb7iR7YD8bHGB4AaABAg,False,@AzTMori,頑張れ〜!,2,2025-07-05T22:41:59Z,2025-07-05T22:41:59Z,UCq6xdJmU9J6g6w2aPHvPYhg
0Q5kL8HEoZw,,UgzPiHrCRvrWw_33_6x4AaABAg,False,@デューク東郷-u1b,頑張ってやー維新ー！,3,2025-07-05T14:41:26Z,2025-07-05T14:41:26Z,UCpVP2Ta0yY9wXCdQarexByA
0Q5kL8HEoZw,,Ugw_2q_rNwYZ7CAlXpV4AaABAg,False,@よっちゃん-p4f,この政策には課題が多過ぎ、１野党が政府に掛け合っても、高校無償化のようには行きません。,1,2025-07-05T06:39:24Z,2025-07-05T06:39:24Z,UCG4QrkOcO9E5FOo-EuzyeyQ
FaDeuloQ5zQ,,Ugwc5_VB4con3iUD7ep4AaABAg,False,@yuace-xt2rp,期日前投票🖐️,1,2025-07-04T03:48:52Z,2025-07-04T03:48:52Z,UCqlG5ykN-iYulzmw-pFJWwA
FaDeuloQ5zQ,,Ugxtmf1k8UjT8ptWAeh4AaABAg,False,@momomomo268,"都民ファーストを叩かず、日本人ファーストを叩くのがオールドメディア、都民以外はどうなってもいいということでしょうか。（実際、都民ファーストは名ばかりの外国人ファーストですが）
私は１票しかもっていませんが必ず参政党に入れます。
これ以上日本を破壊させてはいけない。",1,2025-07-04T03:21:17Z,2025-07-04T03:23:05Z,UC6HLzLARta8PDX8gASAy7uw
YeiOQpL4X0Y,,UgzhusN8R1KDOC-VshJ4AaABAg,False,@S春香,"参政党ふじわらさん、がんばってー！
神谷さん、演説会サポートボランティアの皆さん、本当にありがとうございます！
#参政党旋風 #参政党一択 #日本人ファースト参政党 ✨🍊✨🍊",0,2025-07-06T04:32:57Z,2025-07-06T04:32:57Z,UCGLbdBd1fTs8OYVLbydIgUg
YeiOQpL4X0Y,,UgwhJTp_uRtti2OTvG94AaABAg,False,@Tenhachiro88,あえて、日本破壊して居る今の政治家、買収され腐った日本政府。　参政党は本気で「日本を救う党」本気で選挙に勝たせろ‼ 日本の企業、土地、農地、水場、一等地、あの命令で動く売国奴日本政府🧹🗑,0,2025-07-04T12:54:52Z,2025-07-04T12:54:52Z,UCGZOq6vcvld7I6Y4xcCnwMQ
YeiOQpL4X0Y,,UgzA9gz9f3dlHZvf0VV4AaABAg,False,@かながわとうきょう,政権交代してもらいたい｡神谷宗幣総理が誕生🐣してほしい。,2,2025-07-04T12:42:59Z,2025-07-04T12:42:59Z,UCJ_ruL6BUjNQ6_Jkmi_UIzw
YeiOQpL4X0Y,,UgyEgHffYGwI5DGZHpB4AaABAg,False,@かながわとうきょう,不死身の神谷宗幣代表､政権与党になってほしい。,2,2025-07-04T12:39:38Z,2025-07-04T12:39:38Z,UCJ_ruL6BUjNQ6_Jkmi_UIzw
YeiOQpL4X0Y,,UgyRngwCOSHoPSlHEuh4AaABAg,False,@かながわとうきょう,参政党に期待します、参政党に投票します｡,2,2025-07-04T12:37:48Z,2025-07-04T12:37:48Z,UCJ_ruL6BUjNQ6_Jkmi_UIzw
o-CabZmliPo,,UgyNJ0IrVwnvDAhV0uh4AaABAg,False,@momo-mouuu,"東京は山本ジョージ
全国どこでも比例は「れいわ」でナイト！",6,2025-07-08T22:50:33Z,2025-07-08T22:50:33Z,UCYocP7Ajlq9hQju9DWojY2Q
