id,published at,channel Id,channelTitle,title,description,tags,thumbnailUrl,category Id,view count,like count,comment count,duration,caption,channelLabel,matched_terms,matched_count
zp6VKcNH-5I,2025-07-11T17:11:47Z,UCkKVQ_GNjd8FbAuT6xDcWgg,テレ東BIZ,“投票すること”に意味はあるの？（周庭の一票の流儀）【ギモン６２】,"番組のフル視聴（22分）はこちらから▶https://txbiz.tv-tokyo.co.jp/original2/vod/post_320821?utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025_250711_yt_lTg9316qYB8

「参院選“100のギモン”」テレ東BIZならCM無しでイッキ見！
https://txbiz.tv-tokyo.co.jp/specials?id=259&utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025

「テレ東BIZ」会員登録はこちら（8月8日まで初回登録14日間無料！）
https://txbiz.tv-tokyo.co.jp/lp/?utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025

香港のトップを決める選挙での「投票する権利」など民主化を求め、現地での大規模デモなどで活動した、元民主活動家の周庭（アグネス・チョウ）さん。
現在は、民主派への弾圧が強まる香港からカナダに移り、事実上“亡命”の状態です。
そんなアグネスさんがカナダで大きな国政選挙を見て感じたこととは？
また、参議院選挙を控える日本人に伝えたいメッセージとは。
政治や選挙、投票や民主主義について、各界の著名人に聞くインタビュー企画「1票の流儀」シリーズです。

#参院選 #参議院選挙 #選挙 #投票 #対談 #政治 #民主主義 #カナダ #香港 #周庭 #アグネスチョウ #中村航 #いま知りたい100のギモン #選挙サテライト #番組未公開",[],https://i.ytimg.com/vi/zp6VKcNH-5I/hqdefault.jpg,25,5528,108,24,PT3M37S,false,テレ東Biz,参議院選挙;参院;参院選;投票,4
ZjLVXJUfGYM,2025-07-12T09:32:15Z,UCkKVQ_GNjd8FbAuT6xDcWgg,テレ東BIZ,自民・鶴保氏が参院予算委員長を辞任の意向,"参議院選挙の応援演説で「運のいいことに能登で地震があった」などと発言した自民党の鶴保庸介（つるほ・ようすけ）参議院予算委員長が、予算委員長の職を辞任する意向を固めたことが政権幹部への取材でわかりました。鶴保氏は7月8日、二つの生活拠点を持つ「二（に）地域居住」の取り組みが能登半島地震をきっかけに進展したと説明する際に「運のいいことに能登で地震があった」などと発言しました。この翌日には、会見を開き、「被災地への配慮が足りなかった」と述べた上で、発言を撤回し、謝罪していました。鶴保氏に対しては、与野党から批判の声が上がっていました。

#参議院選挙　#応援演説　#自民党　#鶴保庸介参議院予算委員長　#辞任

仕事や投資に役立つ経済メディア『テレ東BIZ』。
WBSやモーサテほか、他では見られない記者解説やオリジナル番組が充実

▼▼「テレ東BIZ」はこちら▼▼
https://txbiz.tv-tokyo.co.jp/lp/?utm_source=youtube&utm_medium=video",[],https://i.ytimg.com/vi/ZjLVXJUfGYM/hqdefault.jpg,25,5215,105,73,PT48S,false,テレ東Biz,参議院選挙;参院;自民,3
dbzGgKCpakg,2025-07-11T16:29:04Z,UCkKVQ_GNjd8FbAuT6xDcWgg,テレ東BIZ,“リーダー”に必要なことは？（青学大・原晋の1票の流儀）【ギモン６６】,"番組のフル視聴（16分）はこちらから▶https://txbiz.tv-tokyo.co.jp/original2/vod/post_320825?utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025_250712_yt_dbzGgKCpakg

「参院選“100のギモン”」テレ東BIZならCM無しでイッキ見！
https://txbiz.tv-tokyo.co.jp/specials?id=259&utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025

「テレ東BIZ」会員登録はこちら（8月8日まで初回登録14日間無料！）
https://txbiz.tv-tokyo.co.jp/lp/?utm_source=youtube&utm_medium=video&utm_campaign=senkyo2025

箱根駅伝で今年、青山学院大学を2年連続8度目の総合優勝へ導いた原晋監督。
“常勝校”から見た、いまの日本に必要なことは？

政治や選挙について、各界の著名人に聞く新企画「1票の流儀」。
青山学院大学陸上競技部の原晋監督に、政治のリーダーシップや若者への思いなど、豊島キャスターが聞きました。

＃箱根駅伝　＃青学　＃青学大　＃青山学院大学　＃原監督　＃陸上競技部　＃大学駅伝　＃リーダー　＃いま知りたい１００のギモン　＃１００ギモン　＃一票の流儀　＃選挙　＃参院選　＃政治",[],https://i.ytimg.com/vi/dbzGgKCpakg/hqdefault.jpg,25,1525,19,3,PT3M20S,false,テレ東Biz,参院;参院選;青山,3
Xjrr0UJUano,2025-07-11T15:29:06Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【ノーカット】藤井貴彦が党首にきく！日本共産党 田村智子委員長,"「自民党政治に正面から対決し、責任ある対案を示す」と訴えた、日本共産党、田村智子委員長。結党103年で、戦後は長く自民党と対決してきました。直面する課題は、支持者の高齢化です。去年、女性として初めて田村委員長がトップに就任し、フレッシュな顔で衆院選に挑むも、2議席減らす結果に。参院選では存在感を示すことができるのか？日本共産党が描く日本の未来は─。
 
※7月7日収録 
※発言・主張をそのまま配信しています
 
日本共産党　田村智子委員長
news zero　藤井貴彦キャスター

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​​","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/Xjrr0UJUano/hqdefault.jpg,25,32550,1804,213,PT32M33S,false,日テレNEWS,参院;参院選;自民,3
gKmKDvEFRyM,2025-07-12T11:53:53Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【政党フカボリ】 参議院選挙に向けて各政党の現状や課題について ── 政治ニュースライブ （日テレNEWS LIVE）,"3日に公示された参議院選挙。日本テレビでは、投票前に考える「政党フカボリ」と題して、投票の参考になるよう各政党の現状や課題についてシリーズでお伝えしています。

【ラインアップ】
・自民党「岩盤支持層」に異変……閉塞感打ち破れるか「現役世代の声を形に」
・公明党　組織力に“かげり”「若い世代からの支持が少ない」...SNS強化　新たな対話の入り口に
・ 国民民主党　“守り”と“攻め”の戦略　支持率急落の中…「現役世代」固める
・立憲民主党　“農業票”切り崩し戦略で「一泡ふかせる」　政権交代への道筋は･･･裏には不安も
・日本維新の会　「我々今『土俵際』ですよ」脱大阪・全国政党を目指すも…その苦悩とは
・共産党「若い層に届いていない」支持者高齢化…“老舗政党”の課題は？　れいわ新選組 相次ぐ“新興政党”で埋没の危機…流れ取り戻せるか？
・参政党“台風の目”支持率急増のワケは？　“保守”打ち出す日本保守党　差別化は？　社民党“生き残りをかける”老舗政党の今

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X（旧Twitter）https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#参議院　#自由民主党　#立憲民主党　#日本維新の会　#教育無償化を実現する会　#国民民主党　#公明党　#れいわ新選組　#日本共産党　#参政党　#日本保守党　#社会民主党　#みんなでつくる党　#NHK党　#再生の道　#チームみらい　#日本誠真会　#日本改革党　#無所属連合 　#政治　#2025　#日テレ​​　#ニュース​​","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/gKmKDvEFRyM/hqdefault_live.jpg,25,4930,27,0,P0D,false,日テレNEWS,参議院選挙;大阪;投票;自民,4
G7D3Ecq1vsc,2025-07-12T10:00:23Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,"【参院選とSNS】""憎しみ""で投票も… 真偽不明な情報と""感情化""する選挙 有権者の注意点は　青森　NNNセレクション","参議院選挙で各陣営が力を入れる交流サイト・SNSについて考えます。SNSは情報を広く伝えられる一方で、他県の過去の選挙では真偽不明の情報も出回り問題となりました。有権者はどう向き合えば良いのでしょうか？
（2025年7月8日　青森放送）

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#参院選　#SNS　#情報　#偽　#虚偽　#過剰　#極端　#表現　#主張　#感情　#怒り　#憎しみ　#嘘　#思い込み　#拡散　#リテラシー　#印象　#ファクト　#事実　#youtube　#不満　#動画　#切り抜き　#再生回数　#社会　#日テレ​​　#ニュース​​","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/G7D3Ecq1vsc/hqdefault.jpg,25,2658,21,21,PT6M11S,false,日テレNEWS,参議院選挙;参院;参院選;投票,4
hkmmqxptQn0,2025-07-12T10:45:06Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【ぶっちゃけ】政治家の選び方は？参院選で投票する意味ある？元参院議員の渡邉美樹氏に聞いてきた,"7月20日の投票を控え、「投票しよう」と呼びかける声が高まっています。でも、私たちの投票で“日本の未来を選べる”って、本当なんでしょうか？
岸谷蘭丸さんが、元参議院議員でワタミの会長兼社長の渡邉美樹氏を訪ねて聞きました。議員経験者だからこそ語れる参議院の役割、政治家の選び方とは？

◇出演
ワタミ株式会社　渡邉美樹会長兼社長
実業家・インフルエンサー　岸谷蘭丸
日本テレビ政治部　竹内真デスク

◇https://youtube.com/playlist?list=PLagjDvQ583UQ77nMhhxlkEk4W2tvKY_kt&si=ApevCc4-Fj6b0ZAl
実業家・インフルエンサーの岸谷蘭丸と一緒に選挙の「それって本当？」を考えるシリーズ。 日本テレビ報道局では、今年の東京都議会議員選挙と参議院選挙を迎えるにあたって、これまでにない規模での事前選挙報道キャンペーン「投票前に考える それって本当？」を展開します。 
 
選挙関連の偽・誤情報は「日テレ情報提供サイト」へお寄せください。 
 
★日テレ情報提供サイト https://www.ntv.co.jp/provideinformation/houdou.html

00:00 渡邉美樹氏に会いに来た！
02:54 議員経験と新型コロナ
04:38 職業として「議員」はおすすめ？
06:40 “世襲議員”が生まれる理由
09:31 参議院議員になって
11:47 どの党でも日本は潰れる
13:30 政治家の選び方
15:12 政治を動かす“力”は誰の手に？
17:32 政治家が陥る“部分最適”
20:12 ぶっちゃけ参議院は必要？
21:02 それでも「投票に行くべき」理由
23:22 民主主義の欠落
24:42 社長室を見せてください！
26:00 駆け出し経営者として質問
29:59 BOSSとして一番大事にしているもの

◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja
Podcast　https://open.spotify.com/show/0qPKGdVKMgSRuc8fCgJyqm

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​​　#岸谷蘭丸　#渡邉美樹　#ワタミ　#選挙　#参議院　#衆議院　#国会　#政党　#自民党 　#参院選","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/hkmmqxptQn0/hqdefault.jpg,25,3067,43,16,PT31M35S,false,日テレNEWS,参議院選挙;参院;参院選;投票;東京;自民,6
y2fz9G-mYso,2025-07-12T06:37:28Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【投票前に考える　それって本当？】いまこそ、「それって本当？」と問う選挙報道を──（日テレNEWS LIVE）,"日テレ選挙報道プロジェクト始動「投票前に考える　それって本当？」

いまこそ、「それって本当？」と問う選挙報道を──。

日本テレビ報道局では、今年の東京都議会議員選挙と参議院選挙を迎えるにあたって、「news zero」「news every.」「真相報道バンキシャ！」「Oha!４ NEWS　LIVE」「NNNストレイトニュース」を中心に、これまでにない規模での事前選挙報道キャンペーン「投票前に考える　それって本当？」を展開します。

SNSの影響力がますます高まる中で、情報が一気に拡散する一方、誤情報や極端な主張が選挙をかく乱するケースも増えています。視聴者の不安やモヤモヤに真正面から向き合い、「それって本当？」と立ち止まる姿勢で、有権者に“真に資する”報道を目指します。

日テレ報道局の総力を挙げて、徹底した現場取材とファクトチェックを実施。選挙の異変や政党のSNS戦略、誹謗中傷や切り抜き動画の実態など、「情報の空白」を埋めるべく、地上波とデジタルの両輪で大規模に伝えていきます。

「投票前に考える　それって本当？」

いま、選挙と情報をめぐる環境はかつてなく複雑化しています。だからこそ、報道局は選挙報道の本来の使命に立ち返り、真摯に、そして大胆に臨みます。

選挙にまつわる候補者の発言や動画などで、偽の情報や誤った情報と思われるものがあれば、「日テレ情報提供サイト」に情報をお寄せください。いただいた情報のうち、特に選挙に影響を与えそうなものについて、日本テレビ報道局が検証します

https://www.ntv.co.jp/provideinformation/houdou.html


◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

#日テレ​​　#ニュース​　#live　#まとめ　#ntv　#live　#日テレnewsnnn　#事件　#事故","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/y2fz9G-mYso/hqdefault_live.jpg,25,1501,10,0,P0D,false,日テレNEWS,候補者;参議院選挙;投票;東京,4
iUCeizXh7Qc,2025-07-12T11:50:34Z,UCuTAXTexrhetbOe3zgskJBQ,日テレNEWS,【これでわかる】コメ高騰・安全保障・外国人受け入れ…13の政党・政治団体の公約を徹底比較　2025参院選,"7月20日に投開票日を迎える参議院選挙。各党・政治団体が打ち出している公約を物価高対策や年金、安全保障などいくつかの争点ごとに比較します。
 
自民党
公明党
立憲民主党
日本維新の会
国民民主党
れいわ新選組
日本共産党
参政党
日本保守党
社会民主党
NHK党
再生の道
チームみらい
 
◇メンバーシップ「日テレNEWSクラブ」始まりました
月額290円で所属歴に応じ色が変化しステータスアップしていくバッジ特典や、ライブ配信のチャットで使えるスタンプなどの基本機能が特典となります!! 
https://www.youtube.com/channel/UCuTAXTexrhetbOe3zgskJBQ/join

◇日本テレビ報道局のSNS
X（旧Twitter）　https://twitter.com/news24ntv
TikTok　https://www.tiktok.com/@ntv.news
Facebook　https://www.facebook.com/ntvnews24
Instagram　https://www.instagram.com/ntv_news24/?hl=ja

◇【最新ニュース配信中】日テレNEWS  
https://news.ntv.co.jp/

＃物価高対策　＃減税　＃給付　＃コメ高騰　＃賃上げ　＃年金　＃医療　＃介護　＃子育て　＃教育　＃安全保障　＃政治とカネ　＃多様性目標　#参議院選挙 #2025参院選 #投票行動　#日テレ　#ニュース  #政治","['news', 'ニュース', '日テレNEWS', '日テレ', '最新情報', 'NEWS', '事件', '事故', '地震', '政治', '社会', '国際', '首相', '大統領', 'news_ntv', 'latest news', 'live', 'ライブ', 'まとめ', 'UCuTAXTexrhetbOe3zgskJBQ', '日本テレビ', '日本', 'Japan', 'Tokyo', 'NTV', '報道', '@ntv_news']",https://i.ytimg.com/vi/iUCeizXh7Qc/hqdefault_live.jpg,25,1256,4,0,P0D,false,日テレNEWS,参議院選挙;参院;参院選;投票;自民,5
UPSDxt0jfV4,2025-07-12T03:45:03Z,UC6AG81pAkf6Lbi_1VC5NmPA,TBS NEWS DIG Powered by JNN,“外国人に出て行って欲しいという党にはしたくない”｜参政党・神谷代表にNスタアナが聞く！#参議院選挙【選挙の日、そのまえに】｜TBS NEWS DIG,"【選挙の日、そのまえに。】TBS系「Nスタ」の井上貴博キャスターが参政党神谷代表にインタビューしました。フルサイズでお伝えします。

７月２０日の参議院選挙に向け、TBS/JNNではこれまで以上に「事前報道」を充実させ投票に役立つ情報をお届けしていきます。

（2025年7月6日 撮影）

▼TBS NEWS DIG 公式サイト　https://newsdig.tbs.co.jp/

▼チャンネル登録をお願いします！
http://www.youtube.com/channel/UC6AG81pAkf6Lbi_1VC5NmPA?sub_confirmation=1

▼情報提供はこちらから「TBSインサイダーズ」
https://www.tbs.co.jp/news_sp/tbs-insiders.html

▼映像提供はこちらから「TBSスクープ投稿」
https://www.tbs.co.jp/news_sp/toukou.html

#ニュース #news #TBS #newsdig","['ニュース', 'NEWS', 'TBS', 'NEWSDIG', 'TBSNEWSDIG', '報道', '最新ニュース']",https://i.ytimg.com/vi/UPSDxt0jfV4/hqdefault.jpg,25,129088,4813,1274,PT18M53S,false,TBS NEWS DIG Powered by JNN,参議院選挙;投票;神谷,3
